Frequency,S11,S21,S12,S22
4.09,(-0.004795809773728088-0.009745449252872344j),(0.909439166525262-0.4156949312639151j),(0.9094392242222958-0.41569499025792067j),(-0.004231188884028563-0.010003535680651205j)
4.1,(-0.0048162607767336454-0.009763108438733945j),(0.9090026840214741-0.41664788006454506j),(0.9090027414747724-0.41664793711580833j),(-0.004252180382227087-0.010021663009302625j)
4.11,(-0.004836748863654845-0.009780724763416234j),(0.9085652029783227-0.4176003705571597j),(0.908565259283402-0.4176004252476121j),(-0.0042732099471923185-0.01003974623735027j)
4.12,(-0.004857273723269357-0.009798298066684483j),(0.9081267238770305-0.41855240169544844j),(0.9081267774002112-0.4185524551891518j),(-0.004294277296013893-0.010057785396409434j)
4.13,(-0.00487783534711925-0.00981582837363802j),(0.9076872461166063-0.4195039700103348j),(0.9076872994081185-0.41950402155636374j),(-0.004315382456871486-0.01007578027724826j)
4.14,(-0.004898433809405399-0.009833315444727842j),(0.9072467721761591-0.42045507729800446j),(0.9072468235990103-0.4204551280588991j),(-0.0043365253220996065-0.010093730837144575j)
4.15,(-0.004919068713954327-0.009850759386201256j),(0.9068052998182986-0.4214057212522332j),(0.9068053510165475-0.42140577006289076j),(-0.004357705647135425-0.010111637201506039j)
4.16,(-0.004939740306188149-0.009868159872943824j),(0.9063628322505384-0.4223559020901878j),(0.9063628806783435-0.42235594968733486j),(-0.004378923421134601-0.010129499069057375j)
4.17,(-0.004960448233033301-0.009885517102226826j),(0.9059193679791382-0.42330561591983284j),(0.9059194161898604-0.42330566156325167j),(-0.004400178713250179-0.010147316321129626j)
4.18,(-0.004981192395007961-0.00990283092153122j),(0.9054749094756582-0.42425486454774036j),(0.9054749558274511-0.424254909393102j),(-0.004421471278942904-0.010165089083845159j)
4.19,(-0.0050019729103133225-0.009920101180544828j),(0.9050294554174856-0.42520364608356404j),(0.9050295006541975-0.42520368854744806j),(-0.0044428009306067655-0.010182817132360862j)
4.2,(-0.0050227895062342825-0.009937327813625564j),(0.9045830062959419-0.42615195948223694j),(0.9045830496788418-0.4261520011411538j),(-0.004464167778131812-0.010200500439349459j)
4.21,(-0.005043642346244593-0.009954510759152385j),(0.9041355642530694-0.42709980254832197j),(0.9041356065293263-0.42709984182041844j),(-0.004485571674330009-0.010218138871203694j)
4.22,(-0.0050645309825495975-0.0099716500407726j),(0.9036871281351739-0.42804717539213616j),(0.9036871694665006-0.4280472142804472j),(-0.004507012333259129-0.010235732464913671j)
4.23,(-0.005085455487494383-0.009988745418997235j),(0.9032377000888951-0.4289940758227456j),(0.903237739572849-0.42899411389631276j),(-0.004528490004619057-0.01025328102209181j)
4.24,(-0.005106415850420969-0.01000579692036464j),(0.9027872782099233-0.42994050552371615j),(0.902787317501492-0.4299405416330167j),(-0.0045500042235294275-0.010270784659234493j)
4.25,(-0.005127411794869031-0.0100228044827174j),(0.9023358653965717-0.4308864607313901j),(0.9023359028454844-0.4308864960200252j),(-0.00457155515971702-0.010288242994153316j)
4.26,(-0.0051484433931700034-0.010039767865874072j),(0.9018834604946981-0.4318319415512541j),(0.9018834977583504-0.43183197487317687j),(-0.004593142567056672-0.010305656156760684j)
4.27,(-0.005169510679992921-0.010056687185447957j),(0.9014300656601113-0.43277694580140463j),(0.9014301010858409-0.43277697829675654j),(-0.0046147665181551605-0.01032302402614751j)
4.28,(-0.00519061315572001-0.010073562382355548j),(0.9009756798824977-0.4337214755911634j),(0.9009757142290673-0.43372150568362955j),(-0.004636426865451154-0.010340346469799692j)
4.29,(-0.00521175089178128-0.010090393216829661j),(0.9005203041314603-0.4346655242961183j),(0.9005203367872564-0.434665555561578j),(-0.004658123362236517-0.01035762361931871j)
4.3,(-0.005232924098242687-0.01010717971426912j),(0.9000639393400294-0.43560909689801386j),(0.9000639709230733-0.43560912575550026j),(-0.004679855999811211-0.01037485517104521j)
4.31,(-0.005254132272562567-0.010123921818355116j),(0.8996065857283968-0.43655218834743587j),(0.8996066163815112-0.43655221680142836j),(-0.004701624852309253-0.010392041002620428j)
4.32,(-0.00527537553230675-0.010140619377351083j),(0.8991482430423618-0.43749479917731754j),(0.8991482735300007-0.4374948256565889j),(-0.004723429491367185-0.010409181328774707j)
4.33,(-0.005296653641526579-0.010157272422978486j),(0.8986889126861983-0.4384369287878842j),(0.8986889413485702-0.43843695442216424j),(-0.004745270090264333-0.010426275762996236j)
4.34,(-0.005317966718123299-0.01017388080286668j),(0.8982285959320029-0.43937857457654844j),(0.898228623537775-0.43937859779433613j),(-0.00476714644315061-0.010443324529811315j)
4.35,(-0.0053393144789088175-0.010190444461009912j),(0.8977672916246937-0.4403197366379243j),(0.8977673183082882-0.4403197594442844j),(-0.004789058500802985-0.010460327233341544j)
4.36,(-0.005360696863711797-0.010206963338100112j),(0.8973050002730593-0.4412604139353734j),(0.8973050268055145-0.44126043476230625j),(-0.004811006056891094-0.010477284099286025j)
4.37,(-0.00538211399067228-0.010223437280950603j),(0.8968417240556636-0.44220060430973956j),(0.896841748772471-0.4422006242800103j),(-0.004832989145545805-0.01049419491353684j)
4.38,(-0.0054035654427979155-0.010239866417864367j),(0.8963774627135752-0.4431403082951816j),(0.8963774865129993-0.44314032784817775j),(-0.00485500761822635-0.0105110595456009j)
4.39,(-0.005425051290941847-0.010256250507747604j),(0.8959122166365391-0.44407952285172225j),(0.8959122386235107-0.4440795415414336j),(-0.004877061368025903-0.01052787795613501j)
4.4,(-0.005446571474188316-0.010272589491659136j),(0.8954459864614066-0.4450182489552128j),(0.8954460075332697-0.4450182672229105j),(-0.004899150330179595-0.010544650196711565j)
4.41,(-0.00546812588457054-0.010288883222412426j),(0.8949787718059542-0.4459564851285405j),(0.8949787918469202-0.4459565009643078j),(-0.004921274313624929-0.010561376047012563j)
4.42,(-0.005489714327829171-0.010305131825393173j),(0.8945105748600313-0.4468942292240136j),(0.8945105939898165-0.4468942446338531j),(-0.004943433395794225-0.010578055382234169j)
4.43,(-0.005511336741836992-0.010321335242969024j),(0.8940413936861952-0.4478314828869732j),(0.8940414126873286-0.4478314963085959j),(-0.004965627327903931-0.010594688340130073j)
4.44,(-0.00553299315039515-0.010337493144670404j),(0.8935712320403842-0.4487682408527171j),(0.8935712492401738-0.4487682533966504j),(-0.004987856103203919-0.010611274614427546j)
4.45,(-0.005554683358040356-0.010353605657199788j),(0.8931000879866168-0.44970450476498863j),(0.8931001042800871-0.4497045168772073j),(-0.0050101195148828746-0.0106278144346029j)
4.46,(-0.0055764072546731465-0.01036967263517923j),(0.8926279629372113-0.4506402740432419j),(0.8926279783252873-0.4506402857218603j),(-0.0050324176994155905-0.010644307316006726j)
4.47,(-0.0055981647771810306-0.010385694021507273j),(0.8921548574114612-0.45157554765961344j),(0.8921548717910016-0.4515755568940362j),(-0.005054750264325302-0.010660753576345038j)
4.48,(-0.0056199556807922935-0.010401669857234125j),(0.8916807718277736-0.4525103225779659j),(0.8916807853058838-0.4525103313749138j),(-0.005077117202933558-0.01067715290920661j)
4.49,(-0.0056417802173502835-0.01041759980166285j),(0.8912057059225015-0.45344459932665854j),(0.8912057192915255-0.453444606128805j),(-0.0050995184514043826-0.010693505367013488j)
4.5,(-0.005663638007480424-0.01043348408246969j),(0.8907296619034277-0.4543783757764651j),(0.890729674374522-0.4543783821382108j),(-0.005121954090088083-0.010709810822608884j)
4.51,(-0.005685528938983937-0.01044932255612151j),(0.8902526395043717-0.45531165245799904j),(0.8902526501881595-0.4553116579221256j),(-0.005144423552371116-0.010726069236518603j)
4.52,(-0.005707453081856779-0.01046511497972866j),(0.8897746383601685-0.4562444278898702j),(0.8897746489446818-0.4562444313559658j),(-0.0051669273360531775-0.010742280392466943j)
4.53,(-0.005729410236820102-0.010480861484611763j),(0.8892956606852849-0.4571766999498142j),(0.8892956703767998-0.45717670296979374j),(-0.005189464729220953-0.01075844443279147j)
4.54,(-0.005751400474022491-0.010496561827347522j),(0.888815706122544-0.4581084671581938j),(0.8888157149220085-0.4581084697301894j),(-0.0052120361880390225-0.010774561049182639j)
4.55,(-0.005773423361970383-0.010512216153181413j),(0.8883347744922057-0.4590397320512279j),(0.8883347823133473-0.4590397321638639j),(-0.005234641274038342-0.010790630475602556j)
4.56,(-0.005795479153631491-0.010527824118302281j),(0.8878528678388463-0.4599704884947128j),(0.8878528739691481-0.4599704897051395j),(-0.005257279981508787-0.010806652404153084j)
4.57,(-0.005817567464251186-0.010543385957334497j),(0.8873699851778597-0.4609007405757664j),(0.8873699912238787-0.46090073978293167j),(-0.005279952203867694-0.01082262679786605j)
4.58,(-0.005839688547493874-0.010558901325165971j),(0.8868861277606301-0.461830483712403j),(0.8868861338074762-0.46183048292590684j),(-0.005302657834538695-0.010838553619991524j)
4.59,(-0.005861841968987008-0.010574370370552024j),(0.8864012970121254-0.46275971734594695j),(0.8864013012868599-0.4627597156402033j),(-0.0053253968109984295-0.010854432923774674j)
4.6,(-0.005884027613173815-0.010589792952610975j),(0.885915491851884-0.4636884435507167j),(0.885915496051712-0.463688439839519j),(-0.0053481688945450825-0.010870264403570385j)
4.61,(-0.0059062455977986796-0.01060516891501072j),(0.8854287143565989-0.4646166562033295j),(0.8854287168639109-0.4646166535772511j),(-0.005370974066516603-0.010886048202934595j)
4.62,(-0.005928495904950081-0.010620498290731896j),(0.884940964332789-0.46554435784118164j),(0.8849409659578453-0.46554435475215494j),(-0.005393812366292233-0.010901784102219382j)
4.63,(-0.005950778184838867-0.01063578095469072j),(0.8844522405478759-0.46647154651230144j),(0.8844522429903151-0.4664715418813203j),(-0.005416683687855628-0.01091747206471402j)
4.64,(-0.005973092369536779-0.010651016854011831j),(0.883962545310378-0.4673982221275975j),(0.8839625485734331-0.4673982159563747j),(-0.0054395876898310595-0.010933112059329914j)
4.65,(-0.005995438440010375-0.010666206023070937j),(0.8834718799101157-0.46832438011698263j),(0.8834718823622563-0.46832437549113465j),(-0.005462524456186863-0.010948703955795284j)
4.66,(-0.006017816465719388-0.010681348216849915j),(0.8829802433239797-0.4692500245581236j),(0.8829802465999629-0.4692500183937586j),(-0.005485493880624595-0.01096424771819266j)
4.67,(-0.006040225956664725-0.010696443505303776j),(0.8824876368465203-0.4701751508810819j),(0.8824876401289621-0.470175144720156j),(-0.0055084956652187-0.010979743406960339j)
4.68,(-0.006062667030402852-0.010711491731377655j),(0.8819940619079154-0.4710997585406805j),(0.8819940651968121-0.47109975238320034j),(-0.005531530041736235-0.010995190705396505j)
4.69,(-0.006085139667568612-0.010726492929715326j),(0.881499518232026-0.4720238480624682j),(0.8814995215273741-0.47202384190844066j),(-0.005554596712237083-0.011010589674115988j)
4.7,(-0.006107643700749721-0.010741446874056237j),(0.8810040054817029-0.47294741795848927j),(0.8810040096089476-0.4729474102702789j),(-0.005577695377711583-0.011025940375557276j)
4.71,(-0.006130178922553269-0.010756353706245107j),(0.8805075259110545-0.47387046614870376j),(0.8805075300463544-0.4738704584648259j),(-0.005600826270968543-0.011041242491547297j)
4.72,(-0.006152745451174173-0.01077121326798411j),(0.8800100792422919-0.4747929931577957j),(0.8800100833856423-0.4747929854782591j),(-0.005623989331295057-0.011056496075675151j)
4.73,(-0.006175342929867102-0.0107860254414759j),(0.8795116659732247-0.475714995961727j),(0.8795116701246212-0.47571498828653974j),(-0.005647184021028702-0.011071701200500631j)
4.74,(-0.006197971337891109-0.01080079026300363j),(0.8790122858264596-0.4766364750818375j),(0.879012290817785-0.4766364658768424j),(-0.0056704107675103555-0.011086857447401986j)
4.75,(-0.0062206307936583305-0.010815507573483978j),(0.878511941943385-0.47755742892516767j),(0.8785119469443547-0.4775574197254121j),(-0.0056936689295377894-0.011101965167506634j)
4.76,(-0.006243320938575864-0.010830177256997017j),(0.8780106314082746-0.4784778565824611j),(0.8780106364188831-0.47847784738795524j),(-0.005716958935856322-0.011117023940286784j)
4.77,(-0.006266041801633882-0.010844799436667347j),(0.8775083582449291-0.47939775694402853j),(0.8775083632651707-0.4793977477547825j),(-0.005740280292354066-0.011132033930563433j)
4.78,(-0.006288793211952123-0.010859373889164437j),(0.8770051204166087-0.4803171295748645j),(0.8770051262847894-0.48031711886022566j),(-0.0057636330864863075-0.011146995004842728j)
4.79,(-0.006311575148467147-0.010873900651100965j),(0.8765009193182088-0.48123597193266066j),(0.8765009243577001-0.4812359627539646j),(-0.005787017165921086-0.011161907040437324j)
4.8,(-0.006334387489789036-0.010888379586103688j),(0.8759957564211938-0.48215428550140677j),(0.8759957623118196-0.48215427479909956j),(-0.005810432470191987-0.01117677009252756j)
4.81,(-0.006357229923798021-0.010902810669039933j),(0.8754896304960744-0.4830720662979101j),(0.8754896363979129-0.48307205560178645j),(-0.005833878800560376-0.011191583950274116j)
4.82,(-0.0063801028094663224-0.010917193715274503j),(0.8749825438877712-0.4839893162905223j),(0.8749825498008161-0.4839893056005939j),(-0.005857356050154679-0.011206348580706009j)
4.83,(-0.006403005503519472-0.010931529009346082j),(0.8744744962496916-0.484906031978435j),(0.8744745021739363-0.4849060212947136j),(-0.005880864354376791-0.011221063936995969j)
4.84,(-0.006425938455204203-0.010945816081521136j),(0.873965487298991-0.48582221388008284j),(0.8739654940823488-0.48582220167722256j),(-0.005904403411334145-0.011235730088259942j)
4.85,(-0.00644890096858634-0.010960055132879341j),(0.87345551932005-0.48673785994878166j),(0.8734555252666747-0.4867378492775093j),(-0.005927972974624684-0.011250346736593928j)
4.86,(-0.006471893595132276-0.010974245864141566j),(0.8729445928785233-0.4876529691815499j),(0.8729445988363281-0.48765295851651974j),(-0.005951573076965638-0.011264914115433549j)
4.87,(-0.00649491563705712-0.010988388479074244j),(0.8724327068356925-0.48856754362136934j),(0.8724327136573822-0.4885675314399108j),(-0.005975203911926115-0.011279431807398505j)
4.88,(-0.006517967404297241-0.011002482703795991j),(0.871919863440665-0.4894815772062031j),(0.8719198694208105-0.48948156655369235j),(-0.005998864735654806-0.0112939000042436j)
4.89,(-0.006541048439564914-0.011016528717950298j),(0.8714060615567657-0.4903950719765894j),(0.8714060675480717-0.4903950613303559j),(-0.006022556126116184-0.011308318537205953j)
4.9,(-0.006564159002458424-0.011030526160298195j),(0.8708913034925337-0.491308027909207j),(0.870891310352488-0.49130801574927047j),(-0.006046277441468662-0.0113226873189353j)
4.91,(-0.006587298878257704-0.011044475183347818j),(0.8703755880602897-0.49222044100823453j),(0.8703755949329833-0.4922204288554988j),(-0.006070028866316667-0.011337006389194918j)
4.92,(-0.006610467890593728-0.011058375568238446j),(0.8698589175841928-0.4931323132665235j),(0.8698589244696188-0.49313230112100176j),(-0.006093810247038302-0.011351275627918789j)
4.93,(-0.0066336658746564-0.011072227555519482j),(0.8693412917543554-0.49404364117986443j),(0.8693412986525058-0.49404362904157006j),(-0.006117621675391818-0.011365494896738862j)
4.94,(-0.006656892794839688-0.011086030726022983j),(0.8688227120152667-0.4949544242423426j),(0.8688227189261342-0.49495441211128893j),(-0.006141462600801563-0.011379664289394348j)
4.95,(-0.0066801486794865654-0.011099785204659787j),(0.8683031772081884-0.4958646624759584j),(0.8683031841317652-0.4958646503521588j),(-0.006165333114503265-0.011393783668505027j)
4.96,(-0.006703433350931384-0.011113490773511373j),(0.8677826887739003-0.496774355375113j),(0.8677826965772135-0.49677434174401436j),(-0.006189233308729589-0.011407852895232976j)
4.97,(-0.006726746591736544-0.011127147589301797j),(0.8672612472861033-0.497683499929341j),(0.8672612551036973-0.4976834863064331j),(-0.006213162678653915-0.011421872154597714j)
4.98,(-0.0067500885208304-0.011140755489126845j),(0.8667388550582068-0.49859209613743716j),(0.866738862890073-0.498592082522735j),(-0.006237121667587915-0.011435841003085326j)
4.99,(-0.006773458764834812-0.011154314374038906j),(0.8662155091972423-0.49950014302019535j),(0.866215517043372-0.499500129413714j),(-0.006261109570349322-0.011449759735980187j)
5.0,(-0.006796857299542887-0.011167824284874818j),(0.8656912137525722-0.5004076395653365j),(0.8656912216129569-0.5004076259670908j),(-0.006285126631167193-0.011463628017631938j)
5.01,(-0.0068202842440787375-0.011181285057957513j),(0.8651659666985276-0.5013145852889563j),(0.8651659745731587-0.5013145716989609j),(-0.006309172839707269-0.011477445992585118j)
5.02,(-0.006843739080106343-0.011194696801090486j),(0.8646397703555768-0.5022209781854656j),(0.8646397782444454-0.5022209646037359j),(-0.006333247744513667-0.011491213477802619j)
5.03,(-0.006867222121709293-0.011208059231506298j),(0.8641126235648353-0.5031268182671719j),(0.8641126314679327-0.5031268046937224j),(-0.006357351535443792-0.011504930508490389j)
5.04,(-0.006890733097201537-0.011221372424056821j),(0.8635845286509694-0.5040321035333629j),(0.8635845365682869-0.5040320899682089j),(-0.006381484009211485-0.01151859687943749j)
5.05,(-0.006914271929963367-0.011234636334658883j),(0.8630554853363521-0.504936832487607j),(0.8630554932678813-0.504936818930763j),(-0.0064056451074405675-0.011532212648322694j)
5.06,(-0.006937838438295335-0.011247850749107927j),(0.8625254950514554-0.5058410066535202j),(0.8625255029971872-0.5058409931050013j),(-0.006429834473329286-0.011545777810305547j)
5.07,(-0.0069614326500677375-0.011261015793956018j),(0.8619945557913226-0.5067446235204572j),(0.8619945646356846-0.506744608475814j),(-0.006454052402749778-0.011559292112033912j)
5.08,(-0.006985054383075666-0.011274131255412018j),(0.861462671613655-0.5076476821101602j),(0.8614626804737783-0.5076476670748001j),(-0.006478298385538363-0.011572755749248353j)
5.09,(-0.007008703415610948-0.011287197297394563j),(0.8609298413844977-0.5085501804191734j),(0.8609298502603726-0.508550165393113j),(-0.006502572669588107-0.01158616838011043j)
5.1,(-0.007032379761254801-0.011300213585186526j),(0.8603960656674466-0.509452119467611j),(0.8603960745590634-0.5094521044508666j),(-0.006526874792566275-0.011599530289774642j)
5.11,(-0.00705608344797108-0.011313180245491565j),(0.8598613450802994-0.5103534962538083j),(0.8598613539876482-0.5103534812463967j),(-0.006551204953997609-0.011612841048127943j)
5.12,(-0.007079814094618086-0.011326097189075951j),(0.8593256801845124-0.511254311799065j),(0.8593256891075834-0.5112542968010024j),(-0.006575563096370804-0.011626100712954215j)
5.13,(-0.007103571675569139-0.011338964459140668j),(0.8587890724630393-0.5121545636152265j),(0.8587890814018226-0.5121545486265296j),(-0.006599948657624392-0.01163930939842761j)
5.14,(-0.00712735645536196-0.011351781680609343j),(0.8582515216523734-0.5130542502033415j),(0.8582515306068591-0.5130542352240264j),(-0.006624361985822568-0.011652466933949935j)
5.15,(-0.0071511677614169555-0.011364549184094812j),(0.8577130283107544-0.5139533725864803j),(0.8577130372809328-0.5139533576165638j),(-0.006648802875503741-0.011665573116948606j)
5.16,(-0.00717500585791498-0.011377266594582724j),(0.8571735939289479-0.5148519282811782j),(0.857173602914809-0.5148519133206766j),(-0.006673271065456977-0.011678628122433955j)
5.17,(-0.007198870520875731-0.011389934080044819j),(0.8566332173480047-0.5157499172827816j),(0.8566332263495386-0.5157499023317116j),(-0.006697766602652934-0.011691631719773037j)
5.18,(-0.007222761617683146-0.011402551514996282j),(0.8560919009216824-0.5166473376249642j),(0.8560919099388795-0.5166473226833416j),(-0.006722289175835446-0.011704583998411842j)
5.19,(-0.0072466790153081235-0.011415118774274103j),(0.8555496443466725-0.5175441898182402j),(0.8555496533795225-0.517544174886082j),(-0.006746838881874533-0.011717484814202971j)
5.2,(-0.007270622687668304-0.011427635901780524j),(0.8550064482690495-0.5184404708669437j),(0.8550064573175424-0.5184404559442659j),(-0.00677141561381951-0.01173033413967123j)
5.21,(-0.007294592754846037-0.011440102729680839j),(0.8544623141470175-0.5193361803063349j),(0.8544623232111435-0.5193361653931542j),(-0.006796019009684427-0.011743131979604809j)
5.22,(-0.007318588630366761-0.011452519303246879j),(0.8539172408216652-0.520231318125704j),(0.8539172499014145-0.5202313032220366j),(-0.006820649371944148-0.011755878070300754j)
5.23,(-0.0073426104873717795-0.011464885539813723j),(0.8533712306570169-0.521125882371109j),(0.8533712397523793-0.5211258674769711j),(-0.006845306183261336-0.011768572622710468j)
5.24,(-0.00736665824579782-0.011477201399351678j),(0.8528242833470899-0.5220198735514852j),(0.8528242924580554-0.5220198586668933j),(-0.0068699896966494915-0.011781215285429456j)
5.25,(-0.007390731771406857-0.011489466757838948j),(0.852276400405999-0.5229132891975773j),(0.8522764095325575-0.5229132743225479j),(-0.006894699444092906-0.011793806358029929j)
5.26,(-0.007414830782991862-0.011501681705041905j),(0.851727580674885-0.523806129293828j),(0.8517275907312406-0.5238061129418322j),(-0.006919435628758851-0.011806345401623529j)
5.27,(-0.007438955400331224-0.011513846072853724j),(0.8511778265259381-0.5246983918962378j),(0.8511778365994239-0.5246983755547965j),(-0.006944198038619387-0.011818832682986637j)
5.28,(-0.007463105488462594-0.011525959737911385j),(0.8506271377176622-0.5255900755022018j),(0.850627147808267-0.5255900591713331j),(-0.0069689864650264825-0.011831268004094909j)
5.29,(-0.007487280819508344-0.011538022875629578j),(0.8500755147932157-0.5264811811429176j),(0.8500755249009286-0.5264811648226392j),(-0.006993800800284031-0.011843651339786345j)
5.3,(-0.007511481404628687-0.01155003514931317j),(0.8495229592796274-0.527371706357121j),(0.8495229694044371-0.527371690047451j),(-0.007018641143636355-0.01185598254260248j)
5.31,(-0.007535707015299026-0.011561996735502188j),(0.8489694717891733-0.5282616501697792j),(0.8489694810090782-0.5282616353524667j),(-0.00704350712988302-0.011868261623419545j)
5.32,(-0.007559957569741096-0.011573907596656025j),(0.848415051163109-0.5291510125580696j),(0.8484150603985363-0.5291509977504335j),(-0.007068398909571023-0.011880488520420673j)
5.33,(-0.007584233133548337-0.011585767479312037j),(0.8478596988606998-0.5300397930727712j),(0.8478597090367331-0.5300397767950334j),(-0.007093316168133035-0.011892663331746708j)
5.34,(-0.007608533367904578-0.011597576394233533j),(0.8473034164985332-0.5309279872492555j),(0.8473034257649745-0.5309279724610211j),(-0.007118258903083126-0.011904785737349412j)
5.35,(-0.007632858502819661-0.011609334338451315j),(0.8467462027615302-0.531815599080752j),(0.8467462129716566-0.5318155828243918j),(-0.007143226850304097-0.011916855922748383j)
5.36,(-0.007657207886141789-0.01162104129038974j),(0.8461880610469963-0.5327026231589994j),(0.8461880703444109-0.5327026083902315j),(-0.007168220058609699-0.01192887365353437j)
5.37,(-0.00768158195065381-0.011632697113613512j),(0.8456289901153864-0.5335890614675847j),(0.8456289994282722-0.5335890467085743j),(-0.007193238263678753-0.011940839116386865j)
5.38,(-0.007705980152876626-0.011644301955760765j),(0.8450689906691474-0.5344749110236404j),(0.8450689999974943-0.5344748962744041j),(-0.007218281671506263-0.01195275186495336j)
5.39,(-0.007730402816315464-0.01165585551186815j),(0.8445080632405915-0.5353601728640338j),(0.844508072584389-0.5353601581245876j),(-0.0072433498608782-0.011964612297896813j)
5.4,(-0.0077548495444103045-0.011667357713157746j),(0.8439462085384152-0.5362448440073849j),(0.8439462178976531-0.5362448292777446j),(-0.007268442777361553-0.011976420009111047j)
5.41,(-0.0077793201608143585-0.011678808826024685j),(0.8433834270927558-0.5371289254916801j),(0.8433834374048907-0.5371289092998807j),(-0.007293560416886025-0.011988175146072661j)
5.42,(-0.007803814934520508-0.011690208460128741j),(0.8428197204614598-0.5380124148751059j),(0.8428197307905564-0.5380123986941288j),(-0.007318702567866173-0.011999877514505276j)
5.43,(-0.007828333374394064-0.011701556851685169j),(0.8422550892690049-0.5388953111904522j),(0.8422550986745024-0.5388952964903276j),(-0.007343869174472112-0.012011527176739164j)
5.44,(-0.007852875545248305-0.011712853746216561j),(0.8416895323570164-0.5397776144003633j),(0.8416895427200026-0.5397775982410842j),(-0.0073690601290065-0.01202312410981548j)
5.45,(-0.007877441158811251-0.01172409924585326j),(0.8411230521339089-0.5406593226060155j),(0.8411230615701942-0.5406593079256486j),(-0.007394275429132297-0.012034667991514383j)
5.46,(-0.007902030484569398-0.011735292957864098j),(0.8405556492271944-0.5415404348421795j),(0.840555658678858-0.5415404201717158j),(-0.007419514651621027-0.012046159227577834j)
5.47,(-0.007926643140927343-0.011746435288487409j),(0.8399873224786176-0.5424209510678684j),(0.8399873319456489-0.5424209364073239j),(-0.007444778004038088-0.01205759736691767j)
5.48,(-0.007951278931671964-0.011757526038174423j),(0.8394180733543083-0.5433008708569153j),(0.8394180837849361-0.5433008547412451j),(-0.007470065168143734-0.012068982516768677j)
5.49,(-0.007975937977472454-0.011768565034300517j),(0.8388479043797491-0.5441801903149646j),(0.838847913877485-0.5441801756743065j),(-0.0074953760884826056-0.012080314740483279j)
5.5,(-0.008000620137928948-0.011779552159554276j),(0.8382768142884751-0.5450589114085668j),(0.8382768238015476-0.5450588967778763j),(-0.0075207105515431435-0.01209159384663739j)
5.51,(-0.008025325179000063-0.011790487602372975j),(0.8377048028706491-0.5459370326268298j),(0.8377048123990476-0.5459370180061227j),(-0.007546068713046974-0.012102819767335722j)
5.52,(-0.008050053015774012-0.011801371329704909j),(0.8371318725485414-0.5468145520886789j),(0.8371318820922555-0.5468145374779715j),(-0.007571450412454888-0.012113992395427247j)
5.53,(-0.0080748037130087-0.011812203085135344j),(0.8365580231200761-0.5476914682857923j),(0.8365580326790953-0.5476914536851003j),(-0.007596855383434196-0.012125111926261853j)
5.54,(-0.008099576923125696-0.011822982893598354j),(0.8359832551011861-0.5485677822633266j),(0.8359832656329312-0.5485677662136003j),(-0.007622283411521586-0.012136178169845932j)
5.55,(-0.00812437261713989-0.011833710805192306j),(0.8354075710417814-0.549443490142915j),(0.8354075796724194-0.5494434770203636j),(-0.007647734653377688-0.012147191057246457j)
5.56,(-0.008149190652975523-0.011844386705144705j),(0.8348309687025637-0.5503185953401796j),(0.834830978307435-0.5503185807696305j),(-0.007673208947876413-0.012158150482507978j)
5.57,(-0.008174031208607477-0.011855010501025517j),(0.8342534498026409-0.5511930934278448j),(0.8342534594227751-0.5511930788673753j),(-0.0076987061870007235-0.012169056424613169j)
5.58,(-0.008198893671200077-0.01186558228104817j),(0.8336750158170947-0.5520669839981949j),(0.8336750254524812-0.552066969447821j),(-0.007724225996613675-0.012179908913105077j)
5.59,(-0.008223778425623869-0.01187610180999087j),(0.8330956673865121-0.5529402660946896j),(0.8330956760720776-0.5529402530084533j),(-0.00774976858795242-0.012190707962396284j)
5.6,(-0.00824868512208643-0.011886569116641538j),(0.8325154041858941-0.553812940214479j),(0.8325154138517533-0.5538129256843441j),(-0.007775333532890957-0.012201453518925421j)
5.61,(-0.008273613466771397-0.011896984313979148j),(0.8319342260212369-0.5546850048445923j),(0.8319342357023166-0.5546849903246007j),(-0.007800921095095261-0.01221214520740184j)
5.62,(-0.008298563788550364-0.0119073470823386j),(0.831352136304006-0.5555564566785038j),(0.8313521450306662-0.555556443619655j),(-0.007826531061162167-0.012222783311834285j)
5.63,(-0.008323535528415634-0.011917657597804741j),(0.8307691329101937-0.5564272971088781j),(0.8307691416505332-0.5564272840591871j),(-0.007852163001631291-0.012233367781120974j)
5.64,(-0.008348529072945872-0.011927915621321741j),(0.8301852181431216-0.5572975262916119j),(0.8301852278697982-0.5572975118021464j),(-0.007877817075307844-0.012243898543922174j)
5.65,(-0.008373543862138434-0.011938121331085532j),(0.8296003919578716-0.5581671407094055j),(0.8296004016997259-0.5581671262301471j),(-0.0079034932795192-0.01225437527495546j)
5.66,(-0.008398579959793852-0.011948274469394069j),(0.8290146550037774-0.5590361394078595j),(0.8290146647607984-0.5590361249388242j),(-0.007929191346359166-0.012264798176530745j)
5.67,(-0.00842363712779031-0.011958375234703448j),(0.8284280095882037-0.5599045225531916j),(0.8284280183831634-0.5599045095402746j),(-0.00795491095319485-0.012275167368792144j)
5.68,(-0.00844871548768521-0.011968423450505423j),(0.8278404537243664-0.5607722895207765j),(0.827840462532957-0.5607722765170888j),(-0.007980652365484089-0.012285482472151816j)
