Frequency,S11,S21,S12,S22
4.11,(-0.2800912080758424-0.2586642801955198j),(0.627659772019252-0.6787375511933759j),(0.6276599082505973-0.6787374252139717j),(-0.27974379331335597-0.2590394803883577j)
4.12,(-0.28102985386146-0.2585890558852529j),(0.6262482546957384-0.6796813934895005j),(0.6262483887439899-0.6796812699794252j),(-0.280683803434255-0.25896415210857676j)
4.13,(-0.2819676835420843-0.2585104718109723j),(0.6248361891086415-0.680621814307393j),(0.6248363197786378-0.6806216943474439j),(-0.28162299742836233-0.25888545941176877j)
4.14,(-0.28290468671827723-0.2584285361379307j),(0.6234235830309118-0.6815588211793406j),(0.6234237126912562-0.6815587025786721j),(-0.28256136788629954-0.25880340422386494j)
4.15,(-0.283840855328609-0.25834325007859293j),(0.6220104477607526-0.6824924183906415j),(0.6220105740251841-0.6824923033156486j),(-0.2834988991387841-0.258717999006788j)
4.16,(-0.28477617380527726-0.25825462610058336j),(0.6205967916615163-0.6834226142556182j),(0.620596915712444-0.6834225016084506j),(-0.28443557859985696-0.2586292500039499j)
4.17,(-0.2857106348990111-0.258162666118713j),(0.6191826247608659-0.6843494142000651j),(0.6191827465911913-0.6843493039709444j),(-0.285371395940389-0.2585371655093548j)
4.18,(-0.2866442186227177-0.25806738769100895j),(0.6177679577207593-0.6852728244215648j),(0.6177680773234204-0.6852727166007058j),(-0.28630634316319553-0.25844174682993093j)
4.19,(-0.2875769268132475-0.2579687827673536j),(0.6163527991577497-0.6861928489195603j),(0.6163529153280887-0.6861927445729092j),(-0.28724041001945316-0.2583430022628608j)
4.2,(-0.28850873882140465-0.25786686830980193j),(0.6149371574005091-0.6871094986581346j),(0.6149372713275698-0.6871093966976833j),(-0.28817357956686657-0.2582409431525939j)
4.21,(-0.2894396445412712-0.2577616526674562j),(0.6135210440489747-0.6880227762752876j),(0.6135211557258103-0.6880226766912296j),(-0.28910584164697645-0.258135577896651j)
4.22,(-0.2903696406644855-0.25765313208163565j),(0.612104466540336-0.6889326894731859j),(0.6121045747576221-0.6889325933240327j),(-0.2900371876644213-0.25802690719107174j)
4.23,(-0.29129870816822084-0.2575413250226521j),(0.6106874353344758-0.6898392445794586j),(0.6106875412861704-0.6898391507845937j),(-0.290967608285217-0.25791494010262433j)
4.24,(-0.29222683407714045-0.2574262372646925j),(0.6092699589833468-0.6907424482679534j),(0.6092700626626181-0.6907423568175509j),(-0.2918970919794638-0.2577996837257943j)
4.25,(-0.2931540181841537-0.25730786768744945j),(0.6078520465441081-0.6916423054184115j),(0.6078521467370162-0.6916422173635418j),(-0.29282562200745405-0.2576811496348729j)
4.26,(-0.29408023935170213-0.2571862329517287j),(0.6064337066027612-0.6925388253073277j),(0.6064338057168331-0.6925387385163486j),(-0.29375319741306066-0.25755933610072035j)
4.27,(-0.2950054959466289-0.2570613306008207j),(0.6050149512126448-0.6934320114975545j),(0.6050150468237457-0.6934319280774749j),(-0.29467979703931774-0.25743425988198526j)
4.28,(-0.29592976842357716-0.25693317873220894j),(0.6035957856887991-0.6943218721117439j),(0.6035958777871346-0.6943217920477609j),(-0.29560541627010656-0.25730592504955774j)
4.29,(-0.29685305446973426-0.2568017742172639j),(0.6021762195922964-0.6952084128681426j),(0.6021763093814922-0.6952083350944499j),(-0.2965300467557532-0.2571743323463532j)
4.3,(-0.2977753338730668-0.2566671346157298j),(0.6007562637553507-0.6960916410260862j),(0.6007563512288014-0.6960915655328221j),(-0.29745366973414755-0.2570395006804183j)
4.31,(-0.2986966059048393-0.2565292580946317j),(0.5993359245747781-0.6969715636985416j),(0.5993360097259138-0.69697149047584j),(-0.2983762829294631-0.2569014269708938j)
4.32,(-0.2996168541605052-0.2563881564471827j),(0.5979152127094884-0.6978481856293081j),(0.5979152955317744-0.6978481146672969j),(-0.29929787139999914-0.256760124358856j)
4.33,(-0.30053607350610073-0.2562438330201397j),(0.5964941363498516-0.6987215136807431j),(0.5964942156172891-0.6987214460106254j),(-0.3002184284543955-0.2566155949431888j)
4.34,(-0.30145424391133246-0.25609630560239754j),(0.5950727030713484-0.699591556531916j),(0.5950727799954542-0.6995914911002505j),(-0.3011379392383782-0.256467851946717j)
4.35,(-0.30237136327306774-0.2559455710292489j),(0.5936509227706763-0.700458318238742j),(0.593650997345027-0.7004582550356424j),(-0.30205639342462826-0.2563169034070333j)
4.36,(-0.3032874221051599-0.2557916379116913j),(0.592228804162626-0.7013218064837362j),(0.592228875156796-0.7013217465329457j),(-0.3029737844362489-0.25616275145042416j)
4.37,(-0.3042024042100785-0.2556345182565911j),(0.5908063534015917-0.7021820284707104j),(0.5908064220317637-0.7021819707262168j),(-0.30389010202056127-0.256005404114889j)
4.38,(-0.3051163038858631-0.2554742148008045j),(0.5893835822081545-0.7030389906176484j),(0.5893836484680155-0.7030389350695513j),(-0.30480533073645927-0.25584487413735724j)
4.39,(-0.3060291117737431-0.25531073622085976j),(0.5879604972408251-0.7038926983695927j),(0.5879605598955732-0.7038926460341723j),(-0.305719464884563-0.25568116431577903j)
4.4,(-0.30694081257080186-0.25514409528796306j),(0.5865371064561464-0.7047431612759913j),(0.5865371667265782-0.7047431111146707j),(-0.3066324943374691-0.25551428275761845j)
4.41,(-0.30785139915394555-0.2549742934797943j),(0.5851134188932042-0.7055903827580132j),(0.5851134767731164-0.7055903347608792j),(-0.3075444082412488-0.25534423695299063j)
4.42,(-0.3087608630596635-0.25480134017742234j),(0.5836894417841834-0.7064343716315322j),(0.5836894960344468-0.7064343268073989j),(-0.3084551965507822-0.2551710350561883j)
4.43,(-0.30966919355868905-0.25462524286655225j),(0.5822651847770618-0.7072751346894359j),(0.5822652366230354-0.7072750920071667j),(-0.30936484926380975-0.25499468524259133j)
4.44,(-0.31057637995962717-0.2544460090591837j),(0.5808406543400196-0.708112677448061j),(0.580840703775609-0.7081126368977317j),(-0.31027335642092563-0.2548151957084838j)
4.45,(-0.31148241238364865-0.25426364692581105j),(0.5794158600464229-0.7089470067408732j),(0.5794159058282218-0.7089469693238281j),(-0.3111807110019049-0.2546325679731822j)
4.46,(-0.3123872809943349-0.25407816465737976j),(0.5779908083192672-0.7097781306723514j),(0.5779908516771449-0.7097780953649009j),(-0.3120869002256955-0.2544468169458225j)
4.47,(-0.3132909796519656-0.25388956436754184j),(0.576565508644683-0.7106060561152081j),(0.5765655483324115-0.7106060239137141j),(-0.3129919119327415-0.25425794899282855j)
4.48,(-0.31419349051383477-0.2536978658401481j),(0.5751399673397284-0.7114307886414777j),(0.5751400045901566-0.7114307585272184j),(-0.3138957378793191-0.25406597366309325j)
4.49,(-0.3150948119505331-0.25350306574796466j),(0.5737141925728363-0.7122523361644912j),(0.5737142286231659-0.7122523071262055j),(-0.31479837274757444-0.2538708937646889j)
4.5,(-0.31599493350125885-0.2533051716935313j),(0.5722881930839837-0.7130707048370757j),(0.5722882254421053-0.7130706788674603j),(-0.31569980448263185-0.25367271569348393j)
4.51,(-0.3168938418880623-0.25310419808362256j),(0.5708619769527818-0.7138859000546004j),(0.5708620056099981-0.7138858771387314j),(-0.3166000257425863-0.25347144963166257j)
4.52,(-0.3177915319391401-0.2529001476859669j),(0.5694355497326622-0.7146979317771658j),(0.5694355759277092-0.7146979109062622j),(-0.3174990201305383-0.25326710756421744j)
4.53,(-0.3186879881228019-0.252693033106633j),(0.5680089200433098-0.715506806205355j),(0.5680089437704137-0.7155067873694656j),(-0.31839678404097577-0.2530596935718003j)
4.54,(-0.3195832061225879-0.25248285774866297j),(0.566582095848224-0.7163125287785055j),(0.5665821171016444-0.7163125119676759j),(-0.31929330635646613-0.2528492147699523j)
4.55,(-0.3204771764652091-0.25226962994087654j),(0.5651550850669729-0.717115107511672j),(0.5651551038410023-0.7171150927159462j),(-0.32018857834840164-0.2526356801627055j)
4.56,(-0.3213698889325454-0.2520533574137959j),(0.5637278943369431-0.7179145488640877j),(0.5637279106259074-0.7179145360735072j),(-0.32108258976273707-0.25241909753137987j)
4.57,(-0.32226133413207486-0.2518340485379239j),(0.56230053025967-0.7187108593032495j),(0.5623005428035407-0.7187108494892538j),(-0.3219753319579926-0.2521994759148911j)
4.58,(-0.3231515035023229-0.25161171231662066j),(0.5608730025010494-0.7195040466919317j),(0.560873012547221-0.7195040388606672j),(-0.32286679837232085-0.2519768168843264j)
4.59,(-0.3240403861578093-0.25138635592712333j),(0.5594453163254716-0.7202941185074344j),(0.5594453238683741-0.7202941126489367j),(-0.32375697604233716-0.2517511351209857j)
4.6,(-0.32492797361996517-0.2511579884106773j),(0.5580174794731013-0.7210810802770686j),(0.5580174832486731-0.7210810773552959j),(-0.3246458556664741-0.2515224391024147j)
4.61,(-0.3258142602514773-0.25092661191407045j),(0.5565894990045912-0.721864939309176j),(0.5565895002644833-0.721864938337744j),(-0.32553343237142357-0.25129073164258287j)
4.62,(-0.3266992324788679-0.250692240558443j),(0.5551613812872673-0.7226457046859219j),(0.5551613812872673-0.7226457046859219j),(-0.3264196953427981-0.25105601998925503j)
4.63,(-0.32758288195255775-0.2504548834343942j),(0.5537331364709921-0.7234233800415717j),(0.5537331326831563-0.7234233829409117j),(-0.32730463259703263-0.25081831956481127j)
4.64,(-0.32846520314528616-0.2502145426996637j),(0.5523047671024728-0.7241979748312951j),(0.5523047607826533-0.7241979796510634j),(-0.32818823858039486-0.25057763258330457j)
4.65,(-0.32934618618763645-0.24997122622157622j),(0.5508762844784978-0.7249694943111575j),(0.5508762743560139-0.7249695020028414j),(-0.3290705033910572-0.25033396696353394j)
4.66,(-0.3302258192818567-0.2497249494633974j),(0.5494476929283528-0.7257379477802296j),(0.5494476802618359-0.7257379573699008j),(-0.32995141519095716-0.25008733821813794j)
4.67,(-0.3311040962113369-0.24947571399082324j),(0.5480189993289972-0.7265033400626361j),(0.5480189841131468-0.726503351540319j),(-0.33083097209942397-0.249837742194259j)
4.68,(-0.3319810080249542-0.24922352833125996j),(0.5465902116667515-0.7272656801465325j),(0.5465901938962984-0.7272656935022507j),(-0.33170916076422513-0.2495851932152482j)
4.69,(-0.332856546613933-0.24896840162787134j),(0.5451613354780284-0.7280249738375327j),(0.5451613151477356-0.728024989061309j),(-0.33258597304440496-0.249329700477765j)
4.7,(-0.3337306979707782-0.24871034766441516j),(0.5437323787373843-0.7287812275974946j),(0.5437323545700833-0.7287812456283428j),(-0.33346140358995285-0.24907126617266523j)
4.71,(-0.3346034622770863-0.2484493545633398j),(0.5423033320026462-0.7295344271863601j),(0.5423033213715159-0.7295344687317302j),(-0.33433543517632414-0.24880990173437195j)
4.72,(-0.335474821549599-0.2481854331347285j),(0.5408742021809582-0.7302845748562741j),(0.5408742145275359-0.7302846528202099j),(-0.33520806202537057-0.24854559996025355j)
4.73,(-0.3363447653865163-0.24791859080268053j),(0.5394450162712203-0.7310317027819333j),(0.5394450164371183-0.7310317697702415j),(-0.33607927529810955-0.24827836947247814j)
4.74,(-0.3372132955090423-0.2476488438975888j),(0.5380157745302063-0.7317758205936535j),(0.5380157625554334-0.7317758765628801j),(-0.33694907153287473-0.24800823190382937j)
4.75,(-0.33808039892464425-0.2473762069164806j),(0.5365864853295284-0.732516935620995j),(0.5365864612541749-0.7325169805278315j),(-0.3378174377015627-0.2477352017996828j)
4.76,(-0.33894607132659904-0.247100682601161j),(0.5351571539511257-0.7332550537281901j),(0.535157117815364-0.7332550875294742j),(-0.3386843694748475-0.24745928195944464j)
4.77,(-0.33981030062352885-0.24682228609788195j),(0.5337277874117639-0.7339901832071845j),(0.5337277398439584-0.7339902066686792j),(-0.33954985823166073-0.2471804810638703j)
4.78,(-0.3406730809644454-0.2465410189723936j),(0.5322983920950761-0.7347223315537277j),(0.5322983319593367-0.7347223430150025j),(-0.34041389539244704-0.24689880780920878j)
4.79,(-0.34153440464711826-0.24625689047225072j),(0.5308689731733927-0.7354515046512415j),(0.5308689016835241-0.7354515056891822j),(-0.3412764716086162-0.246614270321336j)
4.8,(-0.34239426320230465-0.24596990927105547j),(0.5294395388261368-0.7361777098956751j),(0.5294394554359342-0.736177699657892j),(-0.342137584302812-0.2463268725283993j)
4.81,(-0.34325264391386284-0.2456800900482842j),(0.5280100934542942-0.7369009549234645j),(0.5280099969181934-0.736900934289072j),(-0.3429972147943196-0.24603663393001418j)
4.82,(-0.3441095469755441-0.24538742954052667j),(0.526580643287262-0.7376212472607424j),(0.5265805362181813-0.7376212143443465j),(-0.34385536488679214-0.2457435524921225j)
4.83,(-0.3449649589329392-0.2450919418625833j),(0.5251511952228971-0.7383385927109595j),(0.525151075086785-0.7383385493085272j),(-0.3447120202823855-0.2454476417931958j)
4.84,(-0.34581887229396197-0.24479363632906154j),(0.5237217535494079-0.7390529989202739j),(0.5237216229643565-0.7390529431566817j),(-0.3455671769256144-0.24514890459208927j)
4.85,(-0.34667127879428855-0.2444925216868939j),(0.5222923262509859-0.7397644733400233j),(0.5222921832548613-0.739764407818463j),(-0.34642082814115155-0.2448473508029686j)
4.86,(-0.34752217447240097-0.24418860063179507j),(0.5208629181105499-0.7404730244441491j),(0.520862764173053-0.7404729456659418j),(-0.34727295976418515-0.24454299410100547j)
4.87,(-0.34837154687317096-0.24388188797467375j),(0.5194335347311063-0.74117865643491j),(0.5194333697528135-0.7411785669058925j),(-0.34812357292835167-0.2442358317416292j)
4.88,(-0.3492193912857239-0.24357238583753263j),(0.5180041832649082-0.7418813785242964j),(0.5180040048442749-0.7418812774693057j),(-0.34897265092043367-0.24392588465987838j)
4.89,(-0.3500656969864576-0.2432601102342469j),(0.5165748672321521-0.7425811975581885j),(0.5165746791449932-0.7425810847675991j),(-0.3498201898670978-0.24361315560662888j)
4.9,(-0.3509104627540515-0.24294505658947066j),(0.5151455938530661-0.7432781202179517j),(0.5151453942733253-0.7432779957348069j),(-0.35066618509259184-0.24329764671720874j)
4.91,(-0.35175367288662096-0.24262724649535822j),(0.5137163690140092-0.7439721540992176j),(0.5137161579830192-0.7439720178825318j),(-0.3515106216813225-0.24297938019818083j)
4.92,(-0.352595323634166-0.2423066826412325j),(0.5122871974275574-0.7446633051574162j),(0.5122869749867249-0.7446631571663487j),(-0.3523534984574144-0.24265835150826565j)
4.93,(-0.35343540704143955-0.24198337383947016j),(0.5108580841726988-0.7453515827136938j),(0.5108578522297358-0.7453514228407861j),(-0.35319480824767807-0.2423345700393388j)
4.94,(-0.3542739194113262-0.2416573227323019j),(0.5094290370561879-0.746036991771397j),(0.5094287924841009-0.7460368209354555j),(-0.3540345388740083-0.2420080508055573j)
4.95,(-0.3551108486401912-0.2413285443121835j),(0.5080000592093671-0.7467195417303689j),(0.5079998027881804-0.7467193581725616j),(-0.35487268748450634-0.2416787970681938j)
4.96,(-0.3559461868938118-0.24099704743041503j),(0.5065711565052785-0.7473992376695445j),(0.5065708894016575-0.7473990430032231j),(-0.355709240341652-0.2413468227693884j)
4.97,(-0.3567799263782992-0.24066284095093765j),(0.5051423333011399-0.7480760880977193j),(0.5051420568596255-0.748075881403068j),(-0.35654419886874866-0.24101212494529964j)
4.98,(-0.3576120677290283-0.2403259212671641j),(0.5037135978299553-0.748750098883035j),(0.5037133089200563-0.7487498810555748j),(-0.3573775476843246-0.24067472547212482j)
4.99,(-0.35844259565098013-0.2399863102492368j),(0.5022849525055233-0.7494212785961286j),(0.5022846537827739-0.7494210478377356j),(-0.35820928242143996-0.2403346264790089j)
5.0,(-0.35927150164178256-0.23964401623905954j),(0.5008564041809289-0.7500896339994882j),(0.5008560943804885-0.7500893911496197j),(-0.3590393995573772-0.23999183061076962j)
5.01,(-0.3600987872542891-0.23929903613343334j),(0.49942795594573525-0.7507551719500623j),(0.4994276369738369-0.7507549169301091j),(-0.35986788805273584-0.23964635358260208j)
5.02,(-0.36092443568721855-0.23895139081322073j),(0.4979996164483301-0.7514178991865503j),(0.49799928517114544-0.7514176328688003j),(-0.3606947394462359-0.23929820377289107j)
5.03,(-0.3617484477162543-0.23860107658795002j),(0.4965713873973823-0.7520778234407159j),(0.4965710470310272-0.7520775448820727j),(-0.361519950317706-0.2389473838193392j)
5.04,(-0.36257081330472285-0.23824810974638583j),(0.4951432741908461-0.7527349523652822j),(0.4951429229136581-0.7527346615622461j),(-0.3623435147686846-0.23859390373788011j)
5.05,(-0.36339152329322993-0.23789249810160037j),(0.4937152835019877-0.7533892927571314j),(0.4937149226711909-0.7533889888090356j),(-0.3631654194456284-0.23823777768904605j)
5.06,(-0.36421057106742105-0.23753425112846868j),(0.4922874195596685-0.754040850613345j),(0.49228704845054205-0.7540405351828943j),(-0.36398566186716175-0.237879008849481j)
5.07,(-0.3650279533573693-0.2371733713916344j),(0.490859686338031-0.7546896344623449j),(0.4908593044449011-0.7546893066744492j),(-0.3648042337490778-0.2375176056199697j)
5.08,(-0.36584366277437175-0.23680986779512644j),(0.48943208986005315-0.7553356502804014j),(0.4894316977692156-0.7553353109357409j),(-0.3656211252210366-0.23715358443221202j)
5.09,(-0.3666576878424099-0.23644375565354417j),(0.48800463216127205-0.7559789066105428j),(0.4880042312318451-0.7559785548208574j),(-0.3664363404967346-0.2367869345641236j)
5.1,(-0.36747002539115786-0.2360750375221139j),(0.48657732291921896-0.7566194094133537j),(0.48657691133173914-0.7566190451553801j),(-0.36724986067289256-0.23641768468074031j)
5.11,(-0.3682806689924457-0.23570372287695687j),(0.48515016169192715-0.7572571664005469j),(0.4851497418896622-0.7572567904734523j),(-0.3680616809208313-0.23604583630746845j)
5.12,(-0.3690896114179218-0.23532982066154537j),(0.4837231554452715-0.7578921852425352j),(0.4837227250686342-0.7578917967754004j),(-0.3688718047449785-0.23567138718921454j)
5.13,(-0.369896844634388-0.23495333929378365j),(0.4822963100314535-0.7585244719405291j),(0.4822958696598236-0.7585240717393817j),(-0.36968021089650294-0.23529436452714889j)
5.14,(-0.37070236233426657-0.23457428827726248j),(0.48086962862374477-0.7591540341852931j),(0.4808691777620039-0.7591536213694957j),(-0.3704869045270624-0.23491475798745465j)
5.15,(-0.3715061614943467-0.23419267010281825j),(0.4794431138240327-0.7597808788128703j),(0.47944265490851873-0.7597804541994825j),(-0.37129187197222824-0.23453259054723544j)
5.16,(-0.3723082309423085-0.23380850021147062j),(0.47801677245332314-0.7604050135177715j),(0.4780163044590089-0.760404575384791j),(-0.37209510854211475-0.23414786368139556j)
5.17,(-0.37310856771965567-0.23342178108637396j),(0.4765906089024148-0.7610264451492588j),(0.47659013240529896-0.7610259943119148j),(-0.37289660886124215-0.23376058746331835j)
5.18,(-0.3739071607454486-0.2330325282166363j),(0.4751646269996358-0.7616451797087738j),(0.4751641407127822-0.7616447169660476j),(-0.3736963691291517-0.2333707638534849j)
5.19,(-0.37470400797516984-0.2326407446047534j),(0.4737388302713292-0.7622612257201474j),(0.4737383342350187-0.7622607510368579j),(-0.37449437505300975-0.23297841543730025j)
5.2,(-0.37549910247546914-0.2322464392291815j),(0.472313224863628-0.7628745900526024j),(0.4723127191182005-0.7628741033937031j),(-0.3752906269750078-0.23258353766165335j)
5.21,(-0.37629243650034505-0.2318496205534495j),(0.4708878113157017-0.7634852795013689j),(0.47088729909156896-0.7634847800393745j),(-0.3760851139112749-0.2321861460948201j)
5.22,(-0.3770840040434332-0.2314502981026228j),(0.46946259808875956-0.764093301817482j),(0.4694620757135431-0.7640927894640261j),(-0.37687783473913894-0.23178624426227298j)
5.23,(-0.37787380317315905-0.2310484748101695j),(0.46803758698803277-0.7646986629687298j),(0.4680370563618368-0.7646981377234228j),(-0.3776687817575474-0.2313838406562425j)
5.24,(-0.3786618173332595-0.23064417182402452j),(0.46661278217021784-0.7653013697990316j),(0.4666122425205885-0.7653008333005408j),(-0.37845794815418066-0.2309789443050868j)
5.25,(-0.37944804954881-0.23023738600732227j),(0.46518818879750556-0.7659014308616079j),(0.4651876409797738-0.7659008814107225j),(-0.37924532313118303-0.23057157086545202j)
5.26,(-0.3802324930994874-0.22982812634881458j),(0.4637638099170723-0.7664988512942142j),(0.4637632531538702-0.7664982905266623j),(-0.38003090484749064-0.23016172331035445j)
5.27,(-0.3810151364424413-0.22941640798038004j),(0.46233964928110755-0.7670936404600185j),(0.4623390844328699-0.7670930666800476j),(-0.3808146897631902-0.22974940352783652j)
5.28,(-0.3817959778072525-0.2290022338046443j),(0.4609157103890349-0.7676858043423948j),(0.46091513801335765-0.7676852183783335j),(-0.3815966689105367-0.22933462823156645j)
5.29,(-0.3825750105883383-0.2285856128368212j),(0.4594919990810748-0.7682753498351571j),(0.4594914173637514-0.7682747516036202j),(-0.38237683395960087-0.22891740545847133j)
5.3,(-0.38335222907755856-0.22816655461215535j),(0.45806851745576893-0.7688622837257149j),(0.4580679277796018-0.7688616723935011j),(-0.3831551840354659-0.22849773862713788j)
5.31,(-0.3841276258879806-0.22774506764850874j),(0.45664526943430267-0.7694466128502978j),(0.45664467100969797-0.7694459900457412j),(-0.3839317077386311-0.2280756429681686j)
5.32,(-0.38490119849580146-0.22732115426863042j),(0.4552222580704726-0.7700283456996662j),(0.4552216522794491-0.7700277105965309j),(-0.3847064073749194-0.2276511146558832j)
5.33,(-0.3856729333671993-0.22689483745042027j),(0.4537994885583896-0.770607488311448j),(0.45379887493365134-0.7706068400214118j),(-0.38547926764620555-0.22722417565485684j)
5.34,(-0.3864428320169368-0.22646611279725268j),(0.45237696421204654-0.7711840466591824j),(0.45237634380864417-0.7711833868791145j),(-0.3862502869483155-0.22679482884018404j)
5.35,(-0.38721088891127686-0.22603498983331946j),(0.450954687981166-0.7717580292257408j),(0.4509540603318816-0.7717573570675637j),(-0.38701945973790447-0.22636308378999184j)
5.36,(-0.38797709202662706-0.2256014833483659j),(0.44953266496640537-0.7723294420528632j),(0.4495320282604841-0.7723287574106319j),(-0.3877867779209108-0.2259289485742091j)
5.37,(-0.38874144158700324-0.22516559714146245j),(0.4481108961934752-0.7728982935372128j),(0.44811025232269486-0.7728975964611309j),(-0.3885522416945049-0.22549242701042393j)
5.38,(-0.38950393350296947-0.22472733244963886j),(0.44668938619791865-0.7734645888493779j),(0.44668873520261587-0.7734638793134282j),(-0.3893158390887525-0.22505353394025643j)
5.39,(-0.3902645536754826-0.22428671190687388j),(0.44526813913954155-0.774028335675747j),(0.44526748106008923-0.774027613654035j),(-0.39007756776900954-0.2246122716596538j)
5.4,(-0.39102330156075027-0.22384373878040775j),(0.44384715729133073-0.7745895416115149j),(0.44384649216814054-0.7745888070782673j),(-0.39083741931744936-0.22416865705672986j)
5.41,(-0.39178017012317784-0.22339842163182924j),(0.44242644559634603-0.7751482126959123j),(0.44242577211697676-0.7751474663976572j),(-0.39159539059621945-0.22372269191072708j)
5.42,(-0.3925351579915069-0.22295076317248366j),(0.44100600441399496-0.7757043564160813j),(0.4410053258189408-0.7757035976522599j),(-0.3923514763119401-0.22327438579807232j)
5.43,(-0.3932882590500265-0.22250077243407185j),(0.4395858404749745-0.7762579789055624j),(0.4395851536013382-0.776257208321673j),(-0.3931056733611393-0.22282374044922967j)
5.44,(-0.394039462473421-0.22204846484174948j),(0.4381659540744799-0.7768090876360878j),(0.43816526080797225-0.7768083053081368j),(-0.39385796874109763-0.22237077916069597j)
5.45,(-0.39478876698096793-0.22159384308404154j),(0.4367463505242311-0.777357689511043j),(0.4367456509025033-0.7773568954155208j),(-0.3946083641741459-0.22191549729590543j)
5.46,(-0.39553616358146-0.2211369236048789j),(0.4353270318986627-0.7779037920918227j),(0.4353263254710523-0.7779029853326827j),(-0.3953568497608033-0.22145791082117658j)
5.47,(-0.3962816531633098-0.2206777011787676j),(0.43390800110874944-0.7784474012968879j),(0.4339072879159212-0.7784465818491995j),(-0.39610342040118124-0.22099802933569349j)
5.48,(-0.3970252268028394-0.22021619224695768j),(0.4324892615254077-0.7789885239133807j),(0.43248854209346155-0.7789876926266264j),(-0.39684807786000165-0.22053584810087606j)
5.49,(-0.3977668786087506-0.21975240587733302j),(0.4310708151277293-0.7795271674783971j),(0.4310700908549811-0.7795263235771628j),(-0.3975908076355507-0.2200713895536037j)
5.5,(-0.3985066027265676-0.21928635114411274j),(0.4296526684266813-0.7800633381429022j),(0.4296519361474346-0.7800624822330432j),(-0.39833160945038115-0.21960465683854397j)
5.51,(-0.39924439715769344-0.21881803015959486j),(0.4282348196487055-0.7805970431851692j),(0.428234081726244-0.7805961762433404j),(-0.3990704765836848-0.21913565856420647j)
5.52,(-0.39998025316339075-0.2183474594318839j),(0.4268172738815801-0.7811282894974969j),(0.4268165312346578-0.781127409880122j),(-0.3998074032256055-0.21866440383103872j)
5.53,(-0.4007141679258027-0.21787464057766598j),(0.4254000343375863-0.7816570838466697j),(0.42539928564171436-0.7816561922785518j),(-0.40054238828941147-0.21819089523313365j)
5.54,(-0.4014461374710252-0.2173995836094129j),(0.42398310372148174-0.7821834321174659j),(0.423982349014599-0.7821825285761105j),(-0.4012754222164925-0.2177151488436946j)
5.55,(-0.4021761552275221-0.21692229710952898j),(0.4225664842970629-0.7827073426859374j),(0.42256572361714045-0.7827064271489609j),(-0.4020064993095954-0.21723717377663734j)
5.56,(-0.402904215537824-0.21644279014535542j),(0.42115017870752713-0.7832288214218789j),(0.42114941209256707-0.7832278938670089j),(-0.4027356185718303-0.21675697259642607j)
5.57,(-0.403630312780756-0.2159610717898961j),(0.41973419004331397-0.7837478750703297j),(0.41973341800345537-0.7837469363569473j),(-0.4034627734750265-0.21627455391325112j)
5.58,(-0.40435444313642727-0.2154771520622643j),(0.41831852136414227-0.7842645103731378j),(0.4183177434638597-0.7842635595984443j),(-0.4041879592884926-0.2157899272907972j)
5.59,(-0.4050766039298534-0.21499103249881757j),(0.4169031738602232-0.7847787339133845j),(0.41690239060675527-0.784777771938559j),(-0.4049111704380788-0.2153031018228531j)
5.6,(-0.40579678962526955-0.21450272214666058j),(0.4154881509994337-0.7852905533004111j),(0.41548736196027564-0.7852895792212884j),(-0.4056324013859026-0.21481408660859666j)
5.61,(-0.4065149909875811-0.2140122371533j),(0.41407345528083833-0.7857999743738777j),(0.4140726623318012-0.7857989883307318j),(-0.40635164751481806-0.21432289121899378j)
5.62,(-0.40723120719081973-0.2135195799708144j),(0.4126590882713012-0.7863070045724816j),(0.41265829007700844-0.7863060072704215j),(-0.4070689062084345-0.21382951718945564j)
5.63,(-0.4079454328092055-0.21302475965752993j),(0.4112450542502493-0.7868116498859232j),(0.4112442503827219-0.7868106404187545j),(-0.4077841691741588-0.213333981177874j)
5.64,(-0.4086576624527083-0.21252778527678864j),(0.4098313547220503-0.7873139177406622j),(0.40983054705537425-0.7873128962587193j),(-0.4084974356225095-0.21283628563185675j)
5.65,(-0.4093678916549719-0.21202866635673978j),(0.40841799161179065-0.7878138130611056j),(0.4084171788080117-0.7878127802624011j),(-0.40920869839942003-0.21233643870849045j)
5.66,(-0.4100761179027656-0.21152740435033618j),(0.40700496728541974-0.7883113450262431j),(0.40700414937985435-0.7883103008911344j),(-0.4099179548223644-0.21183445087708963j)
5.67,(-0.41078233309313206-0.21102401592471765j),(0.4055922849877483-0.7888065178343291j),(0.40559146201573804-0.788805462343277j),(-0.4106251941195904-0.21133033747260402j)
5.68,(-0.4114865319808003-0.21051851015774095j),(0.40417994518346106-0.7892993404698893j),(0.4041791190137526-0.7892982737881149j),(-0.411330419292717-0.21082409372689034j)
5.69,(-0.41218871391242445-0.21001088939160514j),(0.40276795289958656-0.7897898173031433j),(0.402767121733566-0.7897887392298741j),(-0.412033625079219-0.21031572870002357j)
5.7,(-0.4128888719057855-0.2095011617667925j),(0.40135630808163003-0.7902779564104138j),(0.4013554733340082-0.7902768662259123j),(-0.4127347998197973-0.20980526631698804j)
5.71,(-0.41358700347046795-0.20898933769507508j),(0.3999450133986896-0.7907637644479923j),(0.3999441737264636-0.7907626628360809j),(-0.4134339484449237-0.20929269361668845j)
